source,platform_id,title,brand,model_number,price_usd,list_price_usd,rating,reviews_count,position,category,image_url,product_url,availability,recent_sales,is_bestseller,unit_price,collection,delivery_free,pickup_available,features,description,extract_date,sales_volume_numeric,product_type,volume_share
amazon,B000U3DUZO,"Leviton 5627-W 20 Amp, 120/277 Volt, Decora Single-Pole / Single-Pole AC Combination Switch, Commercial Grade, Grounding, White",Leviton,,19.2,,4.7,366.0,20,Light Switches,https://m.media-amazon.com/images/I/61B6y-hNWCL._AC_UL320_.jpg,https://www.amazon.com/dp/B000U3DUZO,,100+ bought in past month,,19.2,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B07J9V2QKW,"GE CYNC Smart Dimmer Light Switch, Neutral Wire Required, Bluetooth and 2.4 GHz WiFi 4-Wire Switch, Works with Amazon Alexa and Google Home, White (1 Pack)",Amazon,,29.99,,3.9,2167.0,2,Dimmer Switches,https://m.media-amazon.com/images/I/71emmMiMbHL._AC_UL320_.jpg,https://www.amazon.com/dp/B07J9V2QKW,,100+ bought in past month,,29.99,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B0CN6RV8W8,"ThunderWay Single Pole Decorator Wall Light Switch with Wall Plate, 15A 120V/277V, On/Off Paddle Switch, Residential Grade - UL Listed, White (20)",ThunderWay Store,,32.99,1.65,4.7,551.0,10,Light Switches,https://m.media-amazon.com/images/I/61ihZ2B1b1L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CN6RV8W8,,100+ bought in past month,,1.65,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B0865WTH62,"DEWENWILS Plug in Dimmer Switch for Lamp, Push/Foot Dimmer Plug, Table Lamp Dimmer for Dimmable LED/CFL/Incandescent Bulb, Full Range Slide Control, 5 ft Extension Cord, ETL Listed, Black",GE,,14.99,17.48,4.3,967.0,3,Dimmer Switches,https://m.media-amazon.com/images/I/61j93HEyQgL._AC_UL320_.jpg,https://www.amazon.com/dp/B0865WTH62,,100+ bought in past month,,17.48,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B098XB2BQ7,"ELEGRP 4 Way Decorative Light Switch, 15Amp, 120-277 Volt, AC Decorator Rocker Paddle Wall Switch Replacement, Self-Grounding, Residential and Commercial Grade, UL Listed (10 Pack, Glossy White)",ELEGRP,,28.99,2.9,4.6,287.0,1,Light Switches,https://m.media-amazon.com/images/I/61GMU1QJ1cL._AC_UL320_.jpg,https://www.amazon.com/dp/B098XB2BQ7,,100+ bought in past month,,2.9,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B081ZQWX1F,"Aqara Smart Light Switch (No Neutral, Single Rocker), Requires AQARA HUB, Zigbee Light Switch, Remote Control and Smart Home Automation, Compatible with HomeKit, Google, Works with Alexa, SmartThings",Aqara Store,,39.99,,4.3,989.0,16,Light Switches,https://m.media-amazon.com/images/I/61FUIaGCp2L._AC_UL320_.jpg,https://www.amazon.com/dp/B081ZQWX1F,,100+ bought in past month,,39.99,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B000U3I11C,"Leviton 54521-2W 20-Amp, 120/277-Volt, Toggle Framed Single-Pole AC Quiet Switch, Commercial Grade, Grounding, White",Leviton,,5.2,6.24,4.6,181.0,15,Light Switches,https://m.media-amazon.com/images/I/51UUCrl0ZQL._AC_UL320_.jpg,https://www.amazon.com/dp/B000U3I11C,,100+ bought in past month,,6.24,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B08YMGCQKY,"Leviton 15 Amp Decora LED Illuminated Light Wall Switch 3-Way, White, L5613-2W",Leviton,,13.48,17.43,4.6,233.0,4,Light Switches,https://m.media-amazon.com/images/I/51BooMugzeL._AC_UL320_.jpg,https://www.amazon.com/dp/B08YMGCQKY,,100+ bought in past month,,17.43,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B07V3XB1QG,"TREATLIFE 3 Way Smart Light Switch 4 Pack, 2.4GHz Wi-Fi Smart Switch Works with Alexa and Google Home, Neutral Wire Required, Remote Control, FCC Certified, No Hub Required",TREATLIFE,,49.99,12.5,4.4,2429.0,2,Light Switches,https://m.media-amazon.com/images/I/61mYkQ2VaYL._AC_UL320_.jpg,https://www.amazon.com/dp/B07V3XB1QG,,100+ bought in past month,,12.5,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B01N1229L4,"Legrand Pass & Seymour LSCLDC163PWCCV4 450W LS Series Preset Dimmer Light Switch for Dimmable LED and CFL Bulbs Plus 1.6A Fan Control, Single Pole/3-Way, White (1 Count)",Legrand,,39.79,,4.3,366.0,14,Dimmer Switches,https://m.media-amazon.com/images/I/71A65-hOa9L._AC_UL320_.jpg,https://www.amazon.com/dp/B01N1229L4,,100+ bought in past month,,39.79,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B0D14GN918,"ECOELER Rocker Dimmer Switch, Single Pole/3-Way LED Slide Dimmer Light Switch LED, CFL, Halogen and Incandescent Bulbs, Wall Plate Included, ETL Listed, White",GE,,9.99,12.99,4.4,14.0,3,Dimmer Switches,https://m.media-amazon.com/images/I/41qZk3KASdL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D14GN918,,100+ bought in past month,,12.99,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B0734VSNGH,"Legrand radiant RH453PDBCCV6 450W Preset Decorator Rocker Dimmer Light Switch with Locator Light for Dimmable LED and CFL Bulbs, Single Pole/3-Way, Dark Bronze (1 Count)",Legrand,,34.88,,4.7,558.0,18,Dimmer Switches,https://m.media-amazon.com/images/I/61dJd-r4TWL._AC_UL320_.jpg,https://www.amazon.com/dp/B0734VSNGH,,100+ bought in past month,,34.88,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B0DBJ9RC3M,"Lutron Diva Smart Dimmer Switch ELV+ for Caseta Smart Lighting (Lutron Smart Hub Required), 250-Watt LED, Neutral Required, DVRF-5NE-WH, White",Lutron,,139.95,,4.7,27.0,19,Dimmer Switches,https://m.media-amazon.com/images/I/71DuXyJNatL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DBJ9RC3M,,100+ bought in past month,,139.95,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B092ZGJ3PB,"0-10V LED Dimmer Switch, Low Voltage Dimmer Switch for Dimmable LED Lights, CFL, Halogen and Incandescent Bulbs, Single-Pole or 3-Way, Wallplate Included, ETL Listed (White, 1 Pack)",GE,,23.59,5.49,4.2,218.0,24,Dimmer Switches,https://m.media-amazon.com/images/I/511sO2Q9pgL._AC_UL320_.jpg,https://www.amazon.com/dp/B092ZGJ3PB,,100+ bought in past month,,5.49,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B077XDB8FV,"Lutron Maestro Fan Control and Light Dimmer for Dimmable LEDs, Incandescent, and Halogen Bulbs, Single-Pole, MACL-LFQ-WH, White",Lutron,,58.95,,4.4,2012.0,17,Dimmer Switches,https://m.media-amazon.com/images/I/61l1SZPwXcL._AC_UL320_.jpg,https://www.amazon.com/dp/B077XDB8FV,,100+ bought in past month,,58.95,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B07YKFSWJN,"TREATLIFE Smart Dimmer Switch 4 Pack, Smart Light Switch Works with Alexa and Google Assistant, Neutral Wire Needed, 2.4Ghz Wi-Fi, Schedule, Remote Control, Single Pole, FCC Listed",TREATLIFE,,67.99,17.0,4.3,2357.0,20,Dimmer Switches,https://m.media-amazon.com/images/I/61x+RR5fmZL._AC_UL320_.jpg,https://www.amazon.com/dp/B07YKFSWJN,,100+ bought in past month,,17.0,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B000I3UT1Y,"Legrand radiant TM870WSLCC10 15 Amp Rocker Wall Switch with Locator Light, Single Pole Decorator Light Switches, White (1 Count)",Legrand,,10.79,,4.5,445.0,23,Light Switches,https://m.media-amazon.com/images/I/61QPgEkO+0L._AC_UL320_.jpg,https://www.amazon.com/dp/B000I3UT1Y,,100+ bought in past month,,10.79,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B0CYSTBMGJ,"DEWENWILS 2 Pack Touch Dimmer Switch, Plug and Play Lamp Touch Control Pad, Touch Lamp Switch, Dimmable LED/CFL Lights, and Incandescent Bulbs, Dimmer Extension Cord, ETL Listed, White",DEWENWILS Store,,21.99,11.0,4.2,145.0,12,Dimmer Switches,https://m.media-amazon.com/images/I/61CMd+blhlL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CYSTBMGJ,,100+ bought in past month,,11.0,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B0009I7IDA,"Leviton L1461-2W Single-Pole Switch, White",Leviton,,4.35,,4.7,118.0,4,Light Switches,https://m.media-amazon.com/images/I/51D0bb2RvcS._AC_UL320_.jpg,https://www.amazon.com/dp/B0009I7IDA,,100+ bought in past month,,4.35,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B01N8TTXYD,"Legrand radiant RH453PTCCCV6 450W Preset Decorator Rocker Dimmer Light Switch with Locator Light for Dimmable LED and CFL Bulbs, Single Pole/3-Way, White/Light Almond/Ivory (1 Count)",Legrand,,24.11,25.3,4.5,691.0,5,Dimmer Switches,https://m.media-amazon.com/images/I/81VXYfG3QlL._AC_UL320_.jpg,https://www.amazon.com/dp/B01N8TTXYD,,100+ bought in past month,,25.3,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B0D3TZJWK1,"Amico 2 Pack Dimmer Light Switch, Single-Pole or 3-Way Compatible Slide Control Dimmer, Suitable for 150W LED Light/CFL/Incandescent and 600W Tungsten Bulb, Wall Plates and Screws Included, White",Amico Store,,15.99,8.0,3.9,38.0,19,Dimmer Switches,https://m.media-amazon.com/images/I/51LvIZrsJPL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D3TZJWK1,,100+ bought in past month,,8.0,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B07WS31L87,"BESTTEN 2 Pack Combination Toggle Light Switch and Duplex Receptacle Outlet, Single Pole Toggle Wall Switch, Grounded Outlet, Combo Style, 15 Amp, Wallplate Included, UL Listed, White",BESTTEN,,13.99,7.0,4.6,460.0,21,Light Switches,https://m.media-amazon.com/images/I/61GZJkqxwUL._AC_UL320_.jpg,https://www.amazon.com/dp/B07WS31L87,,100+ bought in past month,,7.0,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B07B3LXZJ9,"UltraPro Z-Wave Smart Rocker Light Dimmer with QuickFit and SimpleWire, 3-Way Ready, Compatible with Alexa, Google Assistant, ZWave Hub Required, Repeater/Range Extender, White Paddle Only, 39351",GE,,27.41,,4.2,1111.0,18,Dimmer Switches,https://m.media-amazon.com/images/I/814nzYpd7NL._AC_UL320_.jpg,https://www.amazon.com/dp/B07B3LXZJ9,,100+ bought in past month,,27.41,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B0DHYJKVX9,"TP-Link Tapo Smart Dimmer Switch, Single Pole, Neutral Wire Required, 2.4GHz Wi-Fi Light Switch Compatible with Alexa and Google Home, UL Certified, No Hub Required, White, Tapo S500D(4-Pack)",TP-Link,,52.99,13.25,4.5,560.0,8,Dimmer Switches,https://m.media-amazon.com/images/I/61joTWW8+bL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DHYJKVX9,,100+ bought in past month,,13.25,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B000U39UC6,"Leviton CS220-2W 20-Amp, 120/277-Volt, Toggle Double-Pole AC Quiet Switch, Commercial Grade, White",Leviton,,9.44,16.4,4.6,224.0,12,Light Switches,https://m.media-amazon.com/images/I/71UGekCRoHL._AC_UL320_.jpg,https://www.amazon.com/dp/B000U39UC6,,100+ bought in past month,,16.4,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B0DTK1HHN6,"ENERLITES Toggle Light Switch, 3-Way or Single Pole, 15A 120-277V, Grounding Screw, Residential Grade, UL Listed, 83150-W-5PCS, White (5 Pack)",ENERLITES Store,,11.99,2.4,4.5,731.0,8,Light Switches,https://m.media-amazon.com/images/I/81+zYOkBxwL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DTK1HHN6,,100+ bought in past month,,2.4,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B07FXJFSS2,"[50 Pack] BESTTEN Single Pole Decorator Wall Light Switch with Wallplate, 15A 120/277V, On/Off Rocker Paddle Interrupter, UL Listed, White",BESTTEN,,85.99,1.72,4.6,866.0,22,Light Switches,https://m.media-amazon.com/images/I/71pklf7G38L._AC_UL320_.jpg,https://www.amazon.com/dp/B07FXJFSS2,,100+ bought in past month,,1.72,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B07ZJ7CPJC,"ELEGRP 3 Way Toggle Light Switch, 15 Amp, 120 V, Toggle Framed AC Quiet Switch, in Wall On/Off Switch Replacement, Self-Grounding, Residential and Commercial Grade, UL Listed (10 Pack, Glossy White)",ELEGRP,,17.79,,4.7,755.0,19,Light Switches,https://m.media-amazon.com/images/I/71zdmhxEUUL._AC_UL320_.jpg,https://www.amazon.com/dp/B07ZJ7CPJC,,100+ bought in past month,,17.79,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B000MAUP58,"Lutron Diva Electronic Low Voltage Dimmer | 300-Watt, Single-Pole or 3-Way | DVELV-303P-WH, White",Lutron,,78.0,,4.4,251.0,24,Dimmer Switches,https://m.media-amazon.com/images/I/717CX6I1XzL._AC_UL320_.jpg,https://www.amazon.com/dp/B000MAUP58,,100+ bought in past month,,78.0,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B09K3HQPYG,"GHome Smart Dual Dimmer Switch, Space Saving, 2 in 1 Control , WiFi Smart Light Switch Compatible with Alexa and Google Home, Neutral Wire Required, Voice Control, Single-Pole(1 Pack)",GHome Smart Store,,23.99,4.0,4.2,290.0,21,Dimmer Switches,https://m.media-amazon.com/images/I/61PyN88irpL._AC_UL320_.jpg,https://www.amazon.com/dp/B09K3HQPYG,,100+ bought in past month,,4.0,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B0DDL35WNV,"Ghome Smart Dimmer Switch Single Pole 2.4GHz Wi-Fi Light Switch Compatible With Alexa and Google Home, White 1 Pack",GHome Smart Store,,16.99,1.31,4.5,74.0,21,Light Switches,https://m.media-amazon.com/images/I/612+cSG6n6L._AC_UL320_.jpg,https://www.amazon.com/dp/B0DDL35WNV,,100+ bought in past month,,1.31,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B0C6P4NDSV,"UltraPro 700 Series Z-Wave In-Wall Smart Rocker Light Dimmer with QuickFit & SimpleWire, 3-Way Ready, Works with Alexa, Google Assistant, Z-Wave Hub Required, Smart Home, Voice Control, White, 59350",UltraPro Store,,26.74,,4.0,111.0,13,Dimmer Switches,https://m.media-amazon.com/images/I/81lIsfhBruL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C6P4NDSV,,100+ bought in past month,,26.74,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B00MXCRAX8,"Lutron Caseta Original Smart Dimmer Switch Starter Kit, with Pico Remote, Wall Plate, and Smart Hub, Works with Alexa, Apple Home, and Google Home, 3 Way, 150W, No Neutral Req, P-BDG-PKG1W",Lutron,,108.53,,4.6,969.0,12,Dimmer Switches,https://m.media-amazon.com/images/I/715MPVDVhJL._AC_UL320_.jpg,https://www.amazon.com/dp/B00MXCRAX8,,100+ bought in past month,,108.53,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B0D2DQXBC2,"Leviton Decora Smart Dimmer Z-Wave 800 Series, ZW6HD-1RW",Leviton,,46.99,,4.1,1357.0,7,Dimmer Switches,https://m.media-amazon.com/images/I/51qZmlMNnML._AC_UL320_.jpg,https://www.amazon.com/dp/B0D2DQXBC2,,100+ bought in past month,,46.99,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B000U3BV0U,"Leviton 54504-2W 15-Amp, 120/277-Volt, Toggle Framed 4-Way AC Quiet Switch, Commercial Grade, Grounding, White",Leviton,,9.28,14.7,4.7,62.0,15,Light Switches,https://m.media-amazon.com/images/I/51NofXyNYPL._AC_UL320_.jpg,https://www.amazon.com/dp/B000U3BV0U,,100+ bought in past month,,14.7,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B07WWYQJFR,"TREATLIFE Smart Switch 4 Pack, 2.4Ghz WiFi Light Switch Single-Pole, Neutral Wire Required, Works with Alexa, Google Home and SmartThings, Smart Home Remote Control, FCC Listed",TREATLIFE,,39.99,10.0,4.6,4138.0,15,Light Switches,https://m.media-amazon.com/images/I/61AK+PfWCzL._AC_UL320_.jpg,https://www.amazon.com/dp/B07WWYQJFR,,100+ bought in past month,,10.0,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B09LLNT3KR,"GHome Smart Switch,Smart Wi-Fi Light Switch for Lights Works with Alexa and Google Home 2.4Ghz, Single-Pole,Neutral Wire Required,UL Certified,Voice Control (4 Pack)",GHome Store,,37.99,9.5,4.3,1475.0,6,Light Switches,https://m.media-amazon.com/images/I/61hbuHsuTkL._AC_UL320_.jpg,https://www.amazon.com/dp/B09LLNT3KR,,100+ bought in past month,,9.5,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B0C3HGGYHG,"MOES Smart Double Light Switches, 2.4GHz Wi-Fi 2 Gang Single Pole Switch, Netural Wire Required, Inteligente Switch Combo Work with Alexa Google Assistant, Remote Controlgle Assistant, Remote Control",MOES,,19.99,,4.1,467.0,5,Light Switches,https://m.media-amazon.com/images/I/51lKLaoxMLL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C3HGGYHG,,100+ bought in past month,,19.99,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B09JZB8YGJ,"GHome Smart Dimmer Switch, Single Pole, Neutral Wire Required, 2.4GHz Light Switch WiFi Compatible with Alexa, Google Home, UL Certified,White, 4Pack",GHome Smart Store,,47.99,12.0,4.2,873.0,19,Dimmer Switches,https://m.media-amazon.com/images/I/61G6iWiF7AL._AC_UL320_.jpg,https://www.amazon.com/dp/B09JZB8YGJ,,100+ bought in past month,,12.0,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B0B1LBPWZT,"TORCHSTAR 0-10V LED Dimmer Switch, Single-Pole or 3-Way Light Switch, 120-277V for Dimmable LED Panel Light Linear Light, ETL Listed, Pack of 2",TORCHSTAR Store,,39.99,20.0,4.2,55.0,18,Dimmer Switches,https://m.media-amazon.com/images/I/71IzujULAyL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B1LBPWZT,,100+ bought in past month,,20.0,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B008X3CH70,"Lutron Maestro LED+ Dimmer Switch Kit for Dimmable LED, Halogen and Incandescent Bulbs, 150W/3-Way or Multi-Location, MACL-153M-RHW-WH, White",Lutron,,57.95,,4.6,683.0,12,Dimmer Switches,https://m.media-amazon.com/images/I/510nKcx5bPL._AC_UL320_.jpg,https://www.amazon.com/dp/B008X3CH70,,100+ bought in past month,,57.95,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B09482M85Y,"Zooz 800 Series Z-Wave Long Range Dimmer Switch ZEN72 800LR, White | Direct 3-Way (No Add-On Switch Needed) | Z-Wave Hub Required",GE,,42.95,,4.5,621.0,9,Dimmer Switches,https://m.media-amazon.com/images/I/5187zQEFF7L._AC_UL320_.jpg,https://www.amazon.com/dp/B09482M85Y,,100+ bought in past month,,42.95,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B00SFGNO54,GE Rocker Dimmer Switch Rocker On/Off Light Switch Dimmer Switches for LED Lights Single Pole Energy Saving UL Listed White 10464,GE,,14.99,,4.4,2929.0,25,Dimmer Switches,https://m.media-amazon.com/images/I/81jFINOPoUL._AC_UL320_.jpg,https://www.amazon.com/dp/B00SFGNO54,,100+ bought in past month,,14.99,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B0D7BTM5LP,"ELEGRP Digital Dimmer Light Switch for 300W Dimmable LED/CFL and 600W Incandescent/Halogen, LED Slide Dimmer Light Switch, Single Pole/3-Way, Wall Plate Included, Matte White, UL Listed, 10 Pack",ELEGRP,,88.99,8.9,4.4,40.0,24,Dimmer Switches,https://m.media-amazon.com/images/I/61tGPPceXAL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D7BTM5LP,,100+ bought in past month,,8.9,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B09B21W5JD,"10 Pack SOZULAMP Light Switch with LED Night Light 15Amp 120/277Volt Rocker Single Pole Wall Switch, Automatic On/Off Sensor",SOZULAMP Store,,58.9,5.89,4.3,493.0,13,Light Switches,https://m.media-amazon.com/images/I/51OHPg0JKOL._AC_UL320_.jpg,https://www.amazon.com/dp/B09B21W5JD,,100+ bought in past month,,5.89,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B008X3CZ6S,"Lutron Maestro LED+ Dimmer Switch for Dimmable LED, Halogen and Incandescent Bulbs, 150W/Single-Pole or Multi-Location, MACL-153M-BI, Biscuit",Lutron,,35.49,42.69,4.6,5245.0,23,Dimmer Switches,https://m.media-amazon.com/images/I/61G9gXbapiL._AC_UL320_.jpg,https://www.amazon.com/dp/B008X3CZ6S,,100+ bought in past month,,42.69,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B087P3DM42,"Meross Smart Light Switch Supports Apple HomeKit, Siri, Alexa, Google Assistant & SmartThings, 2.4GHz Wi-Fi Light Switch, Neutral Wire Required, Single Pole, Remote Control Schedule, 1 Pack,White",meross Store,,20.99,,4.4,3496.0,3,Light Switches,https://m.media-amazon.com/images/I/61A284I8FGL._AC_UL320_.jpg,https://www.amazon.com/dp/B087P3DM42,,100+ bought in past month,,20.99,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B0DPQGHY9D,"GHome Smart 3 Way Dimmer Switch, 3 Way Smart Switch for Light Compatible with Alexa, Google Assistant, Neutral Wire Needed, 2.4GHz WiFi Light Switch, UL Certified, No Hub Required, 3 Pack",GHome Smart Store,,39.99,13.33,4.2,252.0,5,Light Switches,https://m.media-amazon.com/images/I/61UjUVKmbiL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DPQGHY9D,,100+ bought in past month,,13.33,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B08Q4F43HT,"Enbrighten Zigbee Smart Light Switch, QuickFit & SimpleWire, Pairs Directly with Echo Show 10, Echo Studio, Eero Pro 6, Alexa & Google Assistant, Smart Light Switch, 43078",Enbrighten Store,,41.49,,4.2,100.0,1,Light Switches,https://m.media-amazon.com/images/I/81LvXoZ8npL._AC_UL320_.jpg,https://www.amazon.com/dp/B08Q4F43HT,,100+ bought in past month,,41.49,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B08562D7X8,"Enbrighten Almond Z-Wave Plus Smart Light Switch with QuickFit and SimpleWire, 3-Way Ready, Compatible with Alexa, Google Assistant, ZWave Hub Required, Repeater/Range Extender, Toggle, 14293",GE,,14.39,,4.2,311.0,12,Light Switches,https://m.media-amazon.com/images/I/91tD5iFYivL._AC_UL320_.jpg,https://www.amazon.com/dp/B08562D7X8,Only 3 left in stock - order soon.,100+ bought in past month,,14.39,,,,,,6/6/25,100,Smart,0.12492192379762648
amazon,B001EVKA8G,"Lee Electric 209DN 600-Watt Door Light Switch,White",Lee Store,,14.3,,4.6,765.0,6,Light Switches,https://m.media-amazon.com/images/I/81VU-U7rWML._AC_UL320_.jpg,https://www.amazon.com/dp/B001EVKA8G,,100+ bought in past month,,14.3,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B08YMYC8TD,"Leviton L1463-2C 15 Amp, 120 Volt, Toggle LED Illuminated 3-Way Switch, Residential Grade, Grounding, Clear",Leviton,,7.82,,4.5,210.0,9,Light Switches,https://m.media-amazon.com/images/I/61ez+a5N66L._AC_UL320_.jpg,https://www.amazon.com/dp/B08YMYC8TD,,100+ bought in past month,,7.82,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B0033PSGJQ,"Leviton 5634-GY 15 Amp, 120/277 Volt, Decora Brand Style Single-Pole, AC Combination Switch, Commercial Grade, Grounding, Gray",Leviton,,12.46,13.17,4.7,534.0,20,Light Switches,https://m.media-amazon.com/images/I/61E0SUVrxOL._AC_UL320_.jpg,https://www.amazon.com/dp/B0033PSGJQ,Only 1 left in stock - order soon.,100+ bought in past month,,13.17,,,,,,6/6/25,100,Traditional,0.12492192379762648
amazon,B0C861YTWD,"AIDA Single Pole Triple Paddle Rocker Decorator Light Switch, 15 Amp Self-grounding Electrical Light Switches, Residential Grade, UL Listed (1 Pack, Glossy White)",AIDA Store,,9.89,,4.6,83.0,16,Light Switches,https://m.media-amazon.com/images/I/51yuhndm7kL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C861YTWD,,50+ bought in past month,,9.89,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0BXDC6F2M,"ThunderWay 4-Way Decorator Wall Light Switches with Wallplates, 15A 120/277V UL Listed - On/Off Paddle Rocker, Self-Grounding - Residential and Commercial Grade (White, Pack of 2)",ThunderWay Store,,13.99,7.0,4.5,67.0,18,Light Switches,https://m.media-amazon.com/images/I/51ioLfsBRcL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BXDC6F2M,,50+ bought in past month,,7.0,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B08MF7QF37,"BESTTEN 4 Pack 4-Way Decorator Wall Light Switch with Wallplate, 15A 120/277V, On/Off Paddle Rocker Interrupter, Self-Grounding, UL Listed, White",BESTTEN,,26.99,6.75,4.2,471.0,24,Light Switches,https://m.media-amazon.com/images/I/61vLDa6dZlL._AC_UL320_.jpg,https://www.amazon.com/dp/B08MF7QF37,,50+ bought in past month,,6.75,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B09WL82DB2,"Aiwode Rotating Dimmer Switch,Soldering Iron Temperature Control,Electric Fan、Factory Electric Fan,Ventilation Fan,Power Controller,Desk Lamp,Dimming LED Light,UL Listed,White,Below 200W,Pack of 1.",Aiwode Store,,18.99,2.0,4.1,276.0,16,Dimmer Switches,https://m.media-amazon.com/images/I/41wegyrM4vL._AC_UL320_.jpg,https://www.amazon.com/dp/B09WL82DB2,,50+ bought in past month,,2.0,,,,,,6/6/25,50,Traditional,0.06246096189881324
amazon,B0BYPD5WPG,"Lutron Claro Smart Switch for Caseta Smart Lighting (Lutron Smart Hub Required), for LED Lights and Fans, 5 Amp, Single-Pole/3-Way, Neutral Required, DVRF-5NS-LA, Light Almond",Lutron,,64.95,,4.7,392.0,11,Light Switches,https://m.media-amazon.com/images/I/51QFA8JQDOL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BYPD5WPG,,50+ bought in past month,,64.95,,,,,,6/6/25,50,Smart,0.06246096189881324
amazon,B09FL9WPGL,"LANBON LCD 1/2/3 Gang Smart Light Switch,2.4G Wi-Fi Touch Smart Switch Works with Alexa/Google Home,Wireless 3 Way,WiFi Mesh 5-in-1 Wall Magic Panel No Offline,Neutral Wire Required,NO Dim,L8-HS-White",LANBON Store,,43.99,51.99,4.0,412.0,8,Light Switches,https://m.media-amazon.com/images/I/51607Wm683L._AC_UL320_.jpg,https://www.amazon.com/dp/B09FL9WPGL,,50+ bought in past month,,51.99,,,,,,6/6/25,50,Smart,0.06246096189881324
amazon,B06XTD713B,"Onite 2PCS LED Strip Dimmer Switch, USB Female to Male Extension Cord with Dimmable Rotary Switch",Onite Store,,9.99,5.0,4.4,433.0,5,Dimmer Switches,https://m.media-amazon.com/images/I/61MUSwHsksL._AC_UL320_.jpg,https://www.amazon.com/dp/B06XTD713B,,50+ bought in past month,,5.0,,,,,,6/6/25,50,Traditional,0.06246096189881324
