source,platform_id,title,brand,model_number,price_usd,list_price_usd,rating,reviews_count,position,category,image_url,product_url,availability,recent_sales,is_bestseller,unit_price,collection,delivery_free,pickup_available,features,description,extract_date
home_depot,205954153,"Diva LED+ Dimmer Switch for Dimmable LED and Incandescent Bulbs, 150-Watt/Single-Pole or 3-Way, Black (DVCL-153PR-BL)",Lutron,DVCL-153PR-BL,31.47,,4.4755,368,16,Light Switches,https://images.thdstatic.com/productImages/6c40c568-1e67-4ef0-a51c-2f3b161cac1b/svn/black-lutron-dimmers-dvcl-153pr-bl-64_1000.jpg,https://www.homedepot.com/p/Lutron-Diva-LED-Dimmer-Switch-for-Dimmable-LED-and-Incandescent-Bulbs-150-Watt-Single-Pole-or-3-Way-Black-DVCL-153PR-BL-DVCL-153PR-BL/205954153,,,FALSE,,https://www.homedepot.com/collection/Electrical/Lutron-Diva-Collection/Family-316087971?omsid=205954153,TRUE,TRUE,,,6/6/25
home_depot,100026991,"15 Amp Single-Pole Toggle Light Switch, White 1451-2W",Leviton,R52-01451-02W,0.92,,4.6953,1746,17,Light Switches,https://images.thdstatic.com/productImages/25824abf-de22-4ab4-a88b-59bf8f87ee76/svn/white-leviton-light-switches-r52-01451-02w-64_1000.jpg,https://www.homedepot.com/p/Leviton-15-Amp-Single-Pole-Toggle-Light-Switch-White-1451-2W-R52-01451-02W/100026991,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,100024879,T100 Series 40 Amp 125V 24-Hour SPST Mechanical Time Switch with Outdoor Enclosure,Intermatic,T101RD89,99.98,,4.4974,193,18,Light Switches,https://images.thdstatic.com/productImages/e2979a1c-04d7-4e68-ae1c-9a349957dd02/svn/gray-metal-intermatic-timers-t101rd89-64_1000.jpg,https://www.homedepot.com/p/Intermatic-T100-Series-40-Amp-125V-24-Hour-SPST-Mechanical-Time-Switch-with-Outdoor-Enclosure-T101RD89/100024879,,,FALSE,,,TRUE,FALSE,,,6/6/25
home_depot,301353737,"Diva LED plus Dimmer Switch for Dimmable LED Bulbs, 150-Watt/Single-Pole or 3-Way, White (DVCL-153P-6-WH) (6-Pack)",Lutron,DVCL-153P-6-WH,174.91,,4.607,2038,19,Light Switches,https://images.thdstatic.com/productImages/cfe0d362-2cf4-4e26-b650-352a8194f0b5/svn/white-lutron-dimmers-dvcl-153p-6-wh-64_1000.jpg,https://www.homedepot.com/p/Lutron-Diva-LED-plus-Dimmer-Switch-for-Dimmable-LED-Bulbs-150-Watt-Single-Pole-or-3-Way-White-DVCL-153P-6-WH-6-Pack-DVCL-153P-6-WH/301353737,,,FALSE,bundle,https://www.homedepot.com/collection/Electrical/Lutron-Diva-Collection/Family-316087971?omsid=301353737,TRUE,FALSE,,,6/6/25
home_depot,203821815,"Maestro LED+ Motion Sensor/Dimmer Switch, 150W LED, Single Pole/Multi-Location, White (MSCL-OP153MH-WH)",Lutron,MSCL-OP153MH-WH,41.57,,4.2899,345,20,Light Switches,https://images.thdstatic.com/productImages/f2db8776-4fe2-4134-bdfe-ef7a29c42a3b/svn/white-lutron-switches-mscl-op153mh-wh-64_1000.jpg,https://www.homedepot.com/p/Lutron-Maestro-LED-Motion-Sensor-Dimmer-Switch-150W-LED-Single-Pole-Multi-Location-White-MSCL-OP153MH-WH-MSCL-OP153MH-WH/203821815,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,301063654,"Simple Set Plug-In Dual Digital Indoor,Outdoor Timer with 2 Grounded Outlets",myTouchSmart,26898-P2,24.98,,4.6296,1779,21,Light Switches,https://images.thdstatic.com/productImages/77ea1cf7-25dd-48e1-a804-2243014e0a27/svn/black-1-pack-mytouchsmart-outdoor-lighting-accessories-26898-p2-64_1000.jpg,https://www.homedepot.com/p/myTouchSmart-Simple-Set-Plug-In-Dual-Digital-Indoor-Outdoor-Timer-with-2-Grounded-Outlets-26898-P2/301063654,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,100356976,"15 Amp 3-Way Toggle Switch, White 1453-2W",Leviton,R62-01453-02W,2.37,,4.6336,1149,22,Light Switches,https://images.thdstatic.com/productImages/a91082ac-0019-4e52-9cf7-c740d68d746b/svn/white-leviton-light-switches-r62-01453-02w-64_1000.jpg,https://www.homedepot.com/p/Leviton-15-Amp-3-Way-Toggle-Switch-White-1453-2W-R62-01453-02W/100356976,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,306093717,"Claro 1 Gang Wall Plate for Decorator/Rocker Switches, Gloss, White (CW-1-WH-6PK) (6-Pack)",Lutron,CW-1-WH-6PK,17.4,,4.6992,1792,23,Light Switches,https://images.thdstatic.com/productImages/3dd56988-3e23-4b1e-987d-9e67822eb597/svn/white-lutron-rocker-light-switch-plates-cw-1-wh-6pk-64_1000.jpg,https://www.homedepot.com/p/Lutron-Claro-1-Gang-Wall-Plate-for-Decorator-Rocker-Switches-Gloss-White-CW-1-WH-6PK-6-Pack-CW-1-WH-6PK/306093717,,,FALSE,,https://www.homedepot.com/collection/Electrical/Lutron-Claro-Collection/Family-316087972?omsid=306093717,TRUE,FALSE,,,6/6/25
home_depot,202801200,Ceiling Fan Wall Switch,Hampton Bay,9050H,25.97,,4.2544,963,24,Light Switches,https://images.thdstatic.com/productImages/1a5f5225-2186-485d-a584-045e39c89039/svn/white-hampton-bay-light-switches-9050h-64_1000.jpg,https://www.homedepot.com/p/Hampton-Bay-Ceiling-Fan-Wall-Switch-9050H/202801200,,,FALSE,,,TRUE,FALSE,,,6/6/25
home_depot,100357015,"Decora Plus 20 Amp Quiet Switch, White 5621-2WS",Leviton,R52-05621-2WS,11.43,,4.5736,333,25,Light Switches,https://images.thdstatic.com/productImages/4b071be6-f5c8-428b-9d15-df0c16cddbc6/svn/white-leviton-light-switches-r52-05621-2ws-64_1000.jpg,https://www.homedepot.com/p/Leviton-Decora-Plus-20-Amp-Quiet-Switch-White-5621-2WS-R52-05621-2WS/100357015,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,300848574,"1-Gang Duplex Outlet Metallic Weatherproof Cover, Gray",Commercial Electric,WCDH1G,3.98,,4.6698,430,26,Light Switches,https://images.thdstatic.com/productImages/5c23ec7e-c02b-4197-9503-91a9ed908ce4/svn/commercial-electric-weatherproof-covers-wcdh1g-64_1000.jpg,https://www.homedepot.com/p/Commercial-Electric-1-Gang-Duplex-Outlet-Metallic-Weatherproof-Cover-Gray-WCDH1G/300848574,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,204643929,"SureSlide Dimmer Switch for Dimmable LED, Halogen and Incandescent Bulbs - White 6672-1LW",Leviton,R12-06672-1LW,18.36,,4.3428,738,27,Light Switches,https://images.thdstatic.com/productImages/3edda18d-d245-4d57-bfba-142af7cb96c1/svn/white-leviton-dimmers-r12-06672-1lw-64_1000.jpg,https://www.homedepot.com/p/Leviton-SureSlide-Dimmer-Switch-for-Dimmable-LED-Halogen-and-Incandescent-Bulbs-White-6672-1LW-R12-06672-1LW/204643929,,,FALSE,,https://www.homedepot.com/collection/Electrical/Leviton-Dimmers-Collection-Page/Family-314748134?omsid=204643929,TRUE,TRUE,,,6/6/25
home_depot,100671791,"Claro 3 Gang Wall Plate for Decorator/Rocker Switches, Gloss, White (CW-3-WH) (1-Pack)",Lutron,CW-3-WH,9.97,,4.6983,1800,28,Light Switches,https://images.thdstatic.com/productImages/14e4b28e-c047-482f-b521-809c9dfede42/svn/white-lutron-rocker-light-switch-plates-cw-3-wh-64_1000.jpg,https://www.homedepot.com/p/Lutron-Claro-3-Gang-Wall-Plate-for-Decorator-Rocker-Switches-Gloss-White-CW-3-WH-1-Pack-CW-3-WH/100671791,,,FALSE,,https://www.homedepot.com/collection/Electrical/Lutron-Claro-Collection/Family-316087972?omsid=100671791,TRUE,TRUE,,,6/6/25
home_depot,316720542,"Maestro Motion Sensor Switch, 2 Amp/Single-Pole, White (MS-OPS2-WH-2) (2-Pack)",Lutron,MS-OPS2-WH-2,36.95,,4.5025,1773,29,Light Switches,https://images.thdstatic.com/productImages/9bf46b62-475d-4278-b6eb-98e899d95fb5/svn/white-lutron-motion-sensor-light-switches-ms-ops2-wh-2-64_1000.jpg,https://www.homedepot.com/p/Lutron-Maestro-Motion-Sensor-Switch-2-Amp-Single-Pole-White-MS-OPS2-WH-2-2-Pack-MS-OPS2-WH-2/316720542,,,FALSE,,https://www.homedepot.com/collection/Electrical/Lutron-Maestro-Collection/Family-316087973?omsid=316720542,TRUE,FALSE,,,6/6/25
home_depot,100211759,3-Gang 55 cu. in. Electrical PVC Old Work Electrical Switch and Outlet Box (B355R),Carlon,B355R,8.36,,4.7246,334,30,Light Switches,https://images.thdstatic.com/productImages/1cecf6cc-da50-4189-b396-a2c840fab6f8/svn/carlon-boxes-brackets-b355r-64_1000.jpg,https://www.homedepot.com/p/Carlon-3-Gang-55-cu-in-Electrical-PVC-Old-Work-Electrical-Switch-and-Outlet-Box-B355R-B355R/100211759,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,318109211,"Sunnata LED+ Dimmer Switch and Accessory Switch 3 Way Kit, for Dimmable LED Bulbs, 150-Watt, White (STCL-153MRH-WH)",Lutron,STCL-153MRH-WH,58.95,,4.415,147,31,Light Switches,https://images.thdstatic.com/productImages/54c1775a-f593-4bbd-8852-ec48b3bd5e75/svn/white-lutron-dimmers-stcl-153mrh-wh-64_1000.jpg,https://www.homedepot.com/p/Lutron-Sunnata-LED-Dimmer-Switch-and-Accessory-Switch-3-Way-Kit-for-Dimmable-LED-Bulbs-150-Watt-White-STCL-153MRH-WH-STCL-153MRH-WH/318109211,,,FALSE,,https://www.homedepot.com/collection/Electrical/Sunnata-in-White/Family-320473803?omsid=318109211,TRUE,TRUE,,,6/6/25
home_depot,202746676,"Toggler LED+ Dimmer Switch for Dimmable LED Bulbs, 150W LED/Single-Pole or 3-Way, Light Almond (TGCL-153PH-LA)",Lutron,TGCL-153PH-LA,22.97,,4.3967,2677,32,Light Switches,https://images.thdstatic.com/productImages/394c9148-31c1-43ee-9459-a36ebb0bc7a6/svn/light-almond-lutron-dimmers-tgcl-153ph-la-64_1000.jpg,https://www.homedepot.com/p/Lutron-Toggler-LED-Dimmer-Switch-for-Dimmable-LED-Bulbs-150W-LED-Single-Pole-or-3-Way-Light-Almond-TGCL-153PH-LA-TGCL-153PH-LA/202746676,,,FALSE,,https://www.homedepot.com/collection/Electrical/Lutron-Toggler-Collection/Family-316087975?omsid=202746676,TRUE,TRUE,,,6/6/25
home_depot,331028911,"Diva Smart Dimmer Switch ELV+ for Caseta Systems, 250-Watt LED, Neutral Required, White (DVRF-5NE-WH)",Lutron,DVRF-5NE-WH,139.95,,4.7667,30,33,Light Switches,https://images.thdstatic.com/productImages/c5cb0a0a-b0f9-4a4e-9902-d9c0c69dc827/svn/white-lutron-dimmers-dvrf-5ne-wh-64_1000.jpg,https://www.homedepot.com/p/Lutron-Diva-Smart-Dimmer-Switch-ELV-for-Caseta-Systems-250-Watt-LED-Neutral-Required-White-DVRF-5NE-WH-DVRF-5NE-WH/331028911,,,FALSE,,,TRUE,FALSE,,,6/6/25
home_depot,331344732,42 in. Smart Indoor Black Ceiling Fan with 3-Colors LED Light and Dimmer and DC Reversible and APP/Wall Switch/Remote,LINJO,WZ-42BK-W,126.9,,4.1364,22,34,Light Switches,https://images.thdstatic.com/productImages/432d4d15-02f0-49cc-b546-59aa3e026775/svn/linjo-ceiling-fans-with-lights-wz-42bk-w-64_1000.jpg,https://www.homedepot.com/p/LINJO-42-in-Smart-Indoor-Black-Ceiling-Fan-with-3-Colors-LED-Light-and-Dimmer-and-DC-Reversible-and-APP-Wall-Switch-Remote-WZ-42BK-W/331344732,,,FALSE,carton,,TRUE,FALSE,,,6/6/25
home_depot,300050284,"DT Series 1-Circuit 20 Amp 24 Hour Indoor Surface Mount Timer with Battery Backup, Gray",Intermatic,DT101D89,109.97,,4.217,106,35,Light Switches,https://images.thdstatic.com/productImages/c34dcf06-42d9-4ef1-aadc-fd16cb358aa2/svn/gray-metal-intermatic-timers-dt101d89-64_1000.jpg,https://www.homedepot.com/p/Intermatic-DT-Series-1-Circuit-20-Amp-24-Hour-Indoor-Surface-Mount-Timer-with-Battery-Backup-Gray-DT101D89/300050284,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,100404086,4-Gang 60 cu. in. Electrical PVC New Work Electrical Switch and Outlet Box (B455AR-UPC),Carlon,B455AR-UPC,9.37,,4.6623,151,36,Light Switches,https://images.thdstatic.com/productImages/dd006fc0-7629-45e1-adee-6bde87dc963b/svn/carlon-boxes-brackets-b455ar-upc-64_1000.jpg,https://www.homedepot.com/p/Carlon-4-Gang-60-cu-in-Electrical-PVC-New-Work-Electrical-Switch-and-Outlet-Box-B455AR-UPC-B455AR-UPC/100404086,,,FALSE,,https://www.homedepot.com/collection/Electrical/Carlon-PVC-Boxes/Family-311389296?omsid=100404086,TRUE,TRUE,,,6/6/25
home_depot,310395107,Evelyn 26.75 in. 3-Light Brushed Nickel Vanity Light with Clear Glass Shades,Home Decorators Collection,HB2586-35,79.97,,4.7209,541,37,Light Switches,https://images.thdstatic.com/productImages/bcb06dda-d25d-4840-8324-c3190b3bb890/svn/brushed-nickel-with-clear-glass-home-decorators-collection-vanity-lighting-hb2586-35-64_1000.jpg,https://www.homedepot.com/p/Home-Decorators-Collection-Evelyn-26-75-in-3-Light-Brushed-Nickel-Vanity-Light-with-Clear-Glass-Shades-HB2586-35/310395107,,,FALSE,,https://www.homedepot.com/collection/Lighting/Evelyn-Collection-in-Brushed-Nickel/Family-313588314?omsid=310395107,TRUE,TRUE,,,6/6/25
home_depot,100356847,"Decora 15 Amp 3-Rocker Combination Switch, White 1755-WS",Leviton,R62-01755-0WS,21,,4.5276,489,38,Light Switches,https://images.thdstatic.com/productImages/762bff39-0061-417e-b67c-28c1398ce6b7/svn/white-leviton-light-switches-r62-01755-0ws-64_1000.jpg,https://www.homedepot.com/p/Leviton-Decora-15-Amp-3-Rocker-Combination-Switch-White-1755-WS-R62-01755-0WS/100356847,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,314621915,"Old Work 2-Gang 25 cu. in. Electrical Outlet Box and Switch Box with EZ Mount Clamps and Wire Clamps, Gray",Cantex,REZ25DO,4.24,,3.6571,140,39,Light Switches,https://images.thdstatic.com/productImages/e6bb190d-82d4-435e-9000-83831160efb9/svn/cantex-boxes-brackets-rez25do-64_1000.jpg,https://www.homedepot.com/p/Cantex-Old-Work-2-Gang-25-cu-in-Electrical-Outlet-Box-and-Switch-Box-with-EZ-Mount-Clamps-and-Wire-Clamps-Gray-REZ25DO/314621915,,,FALSE,,,TRUE,FALSE,,,6/6/25
home_depot,302480849,"30 Amp 125-Volt/250-Volt Shallow Single Flush Mounted Outlet, Black 5207-S10",Leviton,R30-05207-S10,7.98,,4.6861,704,40,Light Switches,https://images.thdstatic.com/productImages/aa0efbc7-ce22-45c4-998c-4d33abeba40c/svn/black-leviton-outlets-r30-05207-s10-64_1000.jpg,https://www.homedepot.com/p/Leviton-30-Amp-125-Volt-250-Volt-Shallow-Single-Flush-Mounted-Outlet-Black-5207-S10-R30-05207-S10/302480849,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,100059262,"Skylark Combination Fan and Light Control, 3-Speed, 1.5 Amp Fan/300W Incandescent, Single-Pole, White (S2-LFSQH-W",Lutron,S2-LFSQH-WH,30.13,,4.3465,482,41,Light Switches,https://images.thdstatic.com/productImages/bc137d61-10ae-4c74-a65e-902fcb006692/svn/white-lutron-ceiling-fan-switches-s2-lfsqh-wh-64_1000.jpg,https://www.homedepot.com/p/Lutron-Skylark-Combination-Fan-and-Light-Control-3-Speed-1-5-Amp-Fan-300W-Incandescent-Single-Pole-White-S2-LFSQH-W-S2-LFSQH-WH/100059262,,,FALSE,,https://www.homedepot.com/collection/Electrical/Lutron-Skylark-Collection/Family-316087974?omsid=100059262,TRUE,TRUE,,,6/6/25
home_depot,100676698,Q-Line 60 Amp 2 in. Double-Pole Circuit Breaker,GE,THQL2160,18.48,,4.6515,1455,42,Light Switches,https://images.thdstatic.com/productImages/3c19b4fb-c6ff-4ace-b66d-8fc614e34a4f/svn/ge-circuit-breakers-thql2160-64_1000.jpg,https://www.homedepot.com/p/GE-Q-Line-60-Amp-2-in-Double-Pole-Circuit-Breaker-THQL2160/100676698,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,202059798,Decora 1-Gang White Decora/Rocker Nylon Standard Wall Plate (1-Pack) 80414-W,Leviton,R52-80414-00W,3.28,,4.3208,240,43,Light Switches,https://images.thdstatic.com/productImages/787b066d-eef6-4155-a67a-72651742ccf9/svn/white-leviton-rocker-light-switch-plates-r52-80414-00w-64_1000.jpg,https://www.homedepot.com/p/Leviton-Decora-1-Gang-White-Decora-Rocker-Nylon-Standard-Wall-Plate-1-Pack-80414-W-R52-80414-00W/202059798,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,100042493,"15 Amp Single-Pole Toggle Framed 4-Way AC Switch, White 54504-2WS",Leviton,R52-54504-2WS,12.61,,4.5357,224,44,Light Switches,https://images.thdstatic.com/productImages/86363216-5223-4333-a81f-dce7878625bb/svn/white-leviton-light-switches-r52-54504-2ws-64_1000.jpg,https://www.homedepot.com/p/Leviton-15-Amp-Single-Pole-Toggle-Framed-4-Way-AC-Switch-White-54504-2WS-R52-54504-2WS/100042493,,,FALSE,,,TRUE,TRUE,,,6/6/25
home_depot,202264869,"Wiremold 500 and 700 Series Metal Raceway 1-3/4 in. Deep 1-Gang Electrical Switch/Receptacle Box, White",Legrand,BW35,13.92,,4.6554,148,45,Light Switches,https://images.thdstatic.com/productImages/7f189467-0795-4c45-a8ad-7f50aa8448d9/svn/white-legrand-raceway-accessories-bw35-64_1000.jpg,https://www.homedepot.com/p/Legrand-Wiremold-500-and-700-Series-Metal-Raceway-1-3-4-in-Deep-1-Gang-Electrical-Switch-Receptacle-Box-White-BW35/202264869,,,FALSE,,https://www.homedepot.com/collection/Electrical/500-700-Metal-Raceway/Family-327327425?omsid=202264869,TRUE,TRUE,,,6/6/25
home_depot,315717580,"15 Amp 120-Volt/277-Volt Decora LED Illuminated Rocker 3-Way AC Quiet Switch Residential Grade Grounding, White",Leviton,R02-L5613-2LW,13.48,,4.5579,328,46,Light Switches,https://images.thdstatic.com/productImages/dcbf24df-e1d8-4b40-90c4-a23c8afcc2ba/svn/white-leviton-light-switches-r02-l5613-2lw-64_1000.jpg,https://www.homedepot.com/p/Leviton-15-Amp-120-Volt-277-Volt-Decora-LED-Illuminated-Rocker-3-Way-AC-Quiet-Switch-Residential-Grade-Grounding-White-R02-L5613-2LW/315717580,,,FALSE,,,TRUE,TRUE,,,6/6/25
